customer_key,customer_number,customer_name,age,age_groups,customer_segment,total_orders,total_sales,avg_order_value,avg_monthly_spend,total_quantity,total_products,recency,last_order_date,lifespan
269,AW00011268,Katelyn Carter,57,50 And Above,New,2,98,49,16,5,1252,147,2013-11-16,6
270,AW00011269,Ryan Foster,51,50 And Above,New,2,42,21,42,3,832,149,2013-09-10,1
271,AW00011270,Robert Lee,51,50 And Above,VIP,2,5984,2992,374,5,832,157,2013-01-07,16
272,AW00011271,Danielle Reed,57,50 And Above,VIP,2,5973,2986,373,5,962,157,2013-01-22,16
273,AW00011272,Lauren Martinez,64,50 And Above,VIP,2,5975,2987,373,4,560,157,2013-01-13,16
274,AW00011273,Nathan Lal,64,50 And Above,New,2,273,136,273,8,1930,153,2013-05-23,0
275,AW00011274,Kyle Foster,87,50 And Above,VIP,2,5888,2944,327,4,536,156,2013-02-24,18
276,AW00011275,Jenny Rai,87,50 And Above,VIP,2,5955,2977,350,4,562,157,2013-01-12,17
277,AW00011276,Nancy Chapman,52,50 And Above,Regular,27,987,36,82,57,14827,145,2014-01-22,12
278,AW00011277,Charles Jackson,58,50 And Above,New,27,1434,53,130,65,16954,145,2014-01-16,11
279,AW00011278,Jonathan Phillips,57,50 And Above,VIP,2,5908,2954,369,3,386,157,2013-01-03,16
280,AW00011279,Amanda Cook,52,50 And Above,New,2,44,22,14,4,1091,152,2013-06-22,3
281,AW00011280,Robert Collins,57,50 And Above,New,2,77,38,77,4,1078,150,2013-08-08,1
282,AW00011281,Megan Barnes,52,50 And Above,VIP,2,5921,2960,370,5,709,157,2013-01-11,16
283,AW00011282,Christian Thomas,59,50 And Above,VIP,2,5999,2999,352,6,1177,157,2013-01-02,17
284,AW00011283,Arturo Lal,58,50 And Above,New,2,44,22,14,4,1091,150,2013-08-28,3
285,AW00011284,Theresa Serrano,59,50 And Above,New,2,55,27,18,5,1138,153,2013-05-02,3
286,AW00011285,Jeremy Anderson,53,50 And Above,New,2,128,64,42,5,1299,148,2013-10-26,3
287,AW00011286,Hunter Griffin,59,50 And Above,VIP,2,5954,2977,372,5,730,157,2013-01-20,16
288,AW00011287,Henry Garcia,60,50 And Above,Regular,27,1165,43,97,62,16164,145,2014-01-28,12
289,AW00011288,Cindy Sanchez,48,40-49,New,2,77,38,15,4,1078,150,2013-08-21,5
290,AW00011289,Maria Carter,54,50 And Above,VIP,2,5905,2952,369,5,738,157,2013-01-16,16
291,AW00011290,Katelyn Sanchez,54,50 And Above,VIP,2,5933,2966,370,3,386,157,2013-01-27,16
292,AW00011291,Jenna Wright,54,50 And Above,VIP,2,5873,2936,367,2,140,157,2013-01-19,16
293,AW00011292,Seth Phillips,59,50 And Above,VIP,2,5910,2955,394,5,709,158,2012-12-31,15
294,AW00011293,Luke Long,66,50 And Above,New,2,85,42,85,5,1244,155,2013-03-15,1
295,AW00011294,Dalton Clark,65,50 And Above,New,2,42,21,10,3,832,145,2014-01-03,4
296,AW00011295,Taylor Lewis,67,50 And Above,VIP,2,6058,3029,378,5,974,157,2013-01-09,16
297,AW00011296,Haley Richardson,85,50 And Above,VIP,2,5897,2948,368,4,570,157,2013-01-29,16
298,AW00011297,Noah Coleman,86,50 And Above,VIP,2,5948,2974,349,5,957,156,2013-02-20,17
299,AW00011298,Jon Luo,86,50 And Above,VIP,2,5922,2961,348,5,707,156,2013-02-21,17
300,AW00011299,Orlando Vazquez,85,50 And Above,VIP,2,6015,3007,353,4,574,156,2013-02-24,17
301,AW00011300,Fernando Barnes,61,50 And Above,New,27,1499,55,136,67,17286,146,2013-12-31,11
302,AW00011301,Cameron Rodriguez,61,50 And Above,New,2,131,65,32,5,1353,148,2013-10-11,4
303,AW00011302,Spencer Russell,55,50 And Above,VIP,2,5938,2969,349,5,764,156,2013-02-02,17
304,AW00011303,Julia Coleman,60,50 And Above,VIP,2,5875,2937,345,3,400,156,2013-02-23,17
305,AW00011304,Julia Garcia,55,50 And Above,New,2,122,61,122,5,1132,154,2013-04-22,1
306,AW00011305,Sean Evans,61,50 And Above,New,2,77,38,15,4,1076,150,2013-08-04,5
307,AW00011306,Micah Zhou,61,50 And Above,New,2,42,21,14,3,832,149,2013-09-07,3
308,AW00011307,Hunter Rodriguez,61,50 And Above,VIP,2,5964,2982,350,5,843,156,2013-02-08,17
309,AW00011308,Ian Gonzales,67,50 And Above,New,2,94,47,23,4,963,145,2014-01-15,4
310,AW00011309,Victoria Lewis,67,50 And Above,New,2,42,21,7,3,832,145,2014-01-05,6
311,AW00011310,Erin Sanders,62,50 And Above,New,2,77,38,19,4,1078,146,2013-12-24,4
312,AW00011311,Gabrielle Lopez,67,50 And Above,New,2,77,38,15,4,1077,149,2013-09-13,5
313,AW00011312,Sara Richardson,68,50 And Above,New,2,42,21,42,3,832,152,2013-06-02,1
314,AW00011313,Trevor Jenkins,68,50 And Above,New,2,44,22,7,4,1091,147,2013-11-26,6
315,AW00011314,Mya Flores,56,50 And Above,New,2,47,23,4,4,970,146,2013-12-03,10
316,AW00011315,Hailey Ward,67,50 And Above,New,2,42,21,6,3,832,146,2013-12-17,7
317,AW00011316,Luke Allen,67,50 And Above,New,1,2350,2350,2350,2,368,157,2013-01-12,0
318,AW00011317,Victoria Russell,63,50 And Above,VIP,2,5873,2936,345,2,139,156,2013-02-18,17
319,AW00011318,Jessica Wilson,68,50 And Above,New,2,44,22,44,4,1091,147,2013-11-08,1
320,AW00011319,Jade Bailey,78,50 And Above,VIP,2,5930,2965,348,4,560,156,2013-02-24,17
321,AW00011320,Morgan Hill,84,50 And Above,New,2,72,36,36,5,1174,150,2013-08-19,2
322,AW00011321,Terrance Raman,82,50 And Above,New,2,37,18,12,2,543,153,2013-05-28,3
323,AW00011322,Sydney Garcia,83,50 And Above,New,2,44,22,22,4,1091,153,2013-05-21,2
324,AW00011323,Jose Patterson,83,50 And Above,VIP,2,6074,3037,379,6,1252,157,2013-01-30,16
325,AW00011324,Zachary Anderson,82,50 And Above,VIP,2,5945,2972,349,4,566,156,2013-02-05,17
326,AW00011325,Elijah Ross,82,50 And Above,VIP,2,6044,3022,377,7,1241,157,2013-01-31,16
327,AW00011326,Rafael Xie,82,50 And Above,VIP,2,5948,2974,349,5,960,156,2013-02-20,17
328,AW00011327,Jaime Moreno,81,50 And Above,VIP,2,5915,2957,347,5,971,156,2013-02-01,17
329,AW00011328,Julian Griffin,81,50 And Above,New,2,4718,2359,1572,4,687,154,2013-04-07,3
330,AW00011329,Andy Alvarez,80,50 And Above,VIP,2,5898,2949,346,2,140,156,2013-02-10,17
331,AW00011330,Ryan Thompson,81,50 And Above,New,27,1134,42,103,57,15068,145,2014-01-22,11
332,AW00011331,Samantha Jenkins,52,50 And Above,New,27,1327,49,120,58,15098,145,2014-01-24,11
333,AW00011332,Deanna Ramos,58,50 And Above,VIP,2,5755,2877,383,3,377,157,2013-01-06,15
334,AW00011333,Emily Miller,58,50 And Above,VIP,3,8163,2721,291,6,969,151,2013-07-14,28
335,AW00011334,Nicole Brown,60,50 And Above,VIP,3,8154,2718,291,6,939,151,2013-07-27,28
336,AW00011335,Carla Raman,49,40-49,VIP,2,5744,2872,382,4,566,157,2013-01-04,15
337,AW00011336,Shaun Raji,53,50 And Above,New,2,4441,2220,1110,5,892,157,2013-01-05,4
338,AW00011337,Jerome Romero,59,50 And Above,VIP,3,8162,2720,291,8,1360,151,2013-07-19,28
339,AW00011338,Frank Navarro,54,50 And Above,VIP,2,5745,2872,410,5,774,158,2012-12-30,14
340,AW00011339,Dennis She,59,50 And Above,New,2,4379,2189,1459,3,487,157,2013-01-25,3
341,AW00011340,Melody Munoz,79,50 And Above,New,2,4413,2206,1471,5,918,157,2013-01-02,3
342,AW00011341,Randy Zeng,84,50 And Above,VIP,3,8192,2730,303,8,1522,151,2013-07-19,27
343,AW00011342,Marshall Wang,53,50 And Above,New,1,49,49,49,3,644,151,2013-07-12,0
344,AW00011343,Arthur Carlson,51,50 And Above,VIP,3,8222,2740,304,9,1595,151,2013-07-24,27
345,AW00011344,Jessie Jimenez,63,50 And Above,VIP,3,8119,2706,312,7,1184,151,2013-07-23,26
346,AW00011345,Robin Ramos,64,50 And Above,New,2,4404,2202,2202,3,529,158,2012-12-31,2
347,AW00011346,Deanna Gutierrez,60,50 And Above,New,2,4503,2251,1125,7,1591,156,2013-02-11,4
348,AW00011347,Roy Navarro,54,50 And Above,New,1,14,14,14,2,400,155,2013-03-16,0
349,AW00011348,Shawn Rai,65,50 And Above,New,1,68,68,68,3,675,155,2013-03-31,0
350,AW00011349,Mindy Luo,61,50 And Above,New,1,68,68,68,3,676,145,2014-01-13,0
351,AW00011350,Cara Zhou,84,50 And Above,New,1,38,38,38,3,634,156,2013-02-05,0
352,AW00011351,Anne Ramos,76,50 And Above,VIP,3,8068,2689,310,5,687,150,2013-08-28,26
353,AW00011352,Raymond Rodriguez,81,50 And Above,New,1,14,14,14,2,400,153,2013-05-01,0
354,AW00011353,Carrie Ortega,80,50 And Above,VIP,3,8078,2692,310,6,967,150,2013-08-08,26
355,AW00011354,Deanna Suarez,79,50 And Above,New,1,23,23,23,3,566,146,2013-12-03,0
356,AW00011355,Roberto Gutierrez,78,50 And Above,New,1,14,14,14,2,400,149,2013-09-26,0
357,AW00011356,Terrence Carson,41,40-49,VIP,3,5069,1689,174,8,1480,148,2013-10-31,29
358,AW00011357,Ramon Ye,42,40-49,Regular,3,4943,1647,176,5,688,148,2013-10-29,28
359,AW00011358,Cynthia Malhotra,42,40-49,VIP,3,5034,1678,173,8,1354,147,2013-11-14,29
360,AW00011359,Jarrod Prasad,42,40-49,Regular,3,4959,1653,165,8,1351,146,2013-12-04,30
361,AW00011360,Tyrone Serrano,42,40-49,VIP,3,5025,1675,167,6,955,146,2013-12-22,30
362,AW00011361,Cindy Ramos,44,40-49,New,2,115,57,115,4,1063,147,2013-11-24,1
363,AW00011362,Damien Shan,43,40-49,New,2,77,38,12,3,791,149,2013-09-24,6
364,AW00011363,Julian Ross,43,40-49,VIP,3,5035,1678,167,5,824,146,2013-12-18,30
365,AW00011364,Jennifer Collins,41,40-49,Regular,3,4921,1640,164,4,520,146,2013-12-26,30
366,AW00011365,Brittney Sun,42,40-49,VIP,3,5024,1674,162,7,1222,146,2013-12-22,31
367,AW00011366,Virginia Patel,41,40-49,New,2,77,38,38,3,792,150,2013-08-15,2
368,AW00011367,Calvin Nara,42,40-49,New,2,86,43,21,4,1069,147,2013-11-25,4
369,AW00011368,Edward Miller,42,40-49,VIP,3,5105,1701,170,11,2361,146,2013-12-01,30
370,AW00011369,Ashlee Tang,42,40-49,New,2,119,59,23,4,945,146,2013-12-27,5
371,AW00011370,Alicia Xu,43,40-49,New,2,80,40,26,3,822,148,2013-10-01,3
372,AW00011371,Lacey Jai,43,40-49,New,2,75,37,75,2,533,146,2013-12-28,1
373,AW00011372,Wendy Romero,43,40-49,Regular,3,4965,1655,165,5,649,146,2013-12-14,30
374,AW00011373,Carly Luo,72,50 And Above,New,1,38,38,38,3,635,150,2013-08-27,0
375,AW00011374,Jimmy Ortega,78,50 And Above,New,1,69,69,69,3,825,154,2013-04-15,0
376,AW00011375,Francisco Martinez,78,50 And Above,New,1,14,14,14,2,400,148,2013-10-17,0
377,AW00011376,Lance Vazquez,78,50 And Above,New,1,78,78,78,2,510,148,2013-10-15,0
378,AW00011377,David Robinett,60,50 And Above,New,1,84,84,84,3,827,156,2013-02-28,0
379,AW00011378,Shannon Liang,61,50 And Above,New,2,4436,2218,1109,4,595,156,2013-02-14,4
380,AW00011379,Gary Vazquez,50,50 And Above,New,2,4426,2213,1106,4,664,156,2013-02-26,4
381,AW00011380,Mitchell Kumar,62,50 And Above,VIP,2,5838,2919,364,6,958,156,2013-02-03,16
382,AW00011381,Meredith Raman,56,50 And Above,VIP,3,8161,2720,313,5,710,150,2013-08-18,26
383,AW00011382,Edward Patterson,52,50 And Above,New,2,4344,2172,1448,2,242,156,2013-02-16,3
384,AW00011383,Marie Gill,60,50 And Above,New,1,49,49,49,3,646,145,2014-01-01,0
385,AW00011384,Tiffany Wang,55,50 And Above,New,1,49,49,49,3,645,150,2013-08-02,0
386,AW00011385,Miguel Allen,55,50 And Above,New,1,14,14,14,2,400,151,2013-07-06,0
387,AW00011386,Jaclyn Cai,55,50 And Above,New,1,69,69,69,3,825,147,2013-11-02,0
388,AW00011387,Megan Ramirez,62,50 And Above,VIP,3,6959,2319,331,6,928,154,2013-04-01,21
389,AW00011388,Joseph Martin,61,50 And Above,VIP,3,6987,2329,332,7,1131,154,2013-04-26,21
390,AW00011389,Karl Shan,45,40-49,New,1,69,69,69,3,825,147,2013-11-17,0
391,AW00011390,Christine Raji,50,50 And Above,New,1,49,49,49,3,645,147,2013-11-07,0
392,AW00011391,Lindsay Xie,50,50 And Above,New,1,34,34,34,2,579,148,2013-10-26,0
393,AW00011392,Willie Zhao,45,40-49,New,1,29,29,29,1,288,155,2013-03-29,0
394,AW00011393,Kurt Pal,52,50 And Above,New,1,14,14,14,2,400,151,2013-07-16,0
395,AW00011394,George McDonald,51,50 And Above,VIP,3,8162,2720,326,7,1101,150,2013-08-02,25
396,AW00011395,Beth Gutierrez,50,50 And Above,VIP,2,5730,2865,382,3,235,156,2013-02-20,15
397,AW00011396,Ian Lopez,51,50 And Above,New,1,29,29,29,1,288,148,2013-10-26,0
398,AW00011397,Latoya Shan,52,50 And Above,New,1,38,38,38,3,634,151,2013-07-07,0
399,AW00011398,Colin Nath,51,50 And Above,VIP,3,8114,2704,324,4,535,150,2013-08-02,25
400,AW00011399,Brenda Mehta,51,50 And Above,New,1,14,14,14,2,400,154,2013-04-13,0
401,AW00011400,Franklin Raji,46,40-49,VIP,3,6968,2322,290,8,1258,151,2013-07-19,24
402,AW00011401,Linda Navarro,51,50 And Above,New,3,5020,1673,1004,6,1098,155,2013-03-08,5
403,AW00011402,Kelli Cai,51,50 And Above,New,3,5059,1686,1011,10,1830,154,2013-04-02,5
404,AW00011403,Nancy Schmidt,46,40-49,New,3,5032,1677,718,9,1759,153,2013-05-28,7
405,AW00011404,Megan Taylor,69,50 And Above,New,1,34,34,34,2,579,156,2013-02-10,0
406,AW00011405,Bonnie Goel,69,50 And Above,New,1,54,54,54,1,278,155,2013-03-31,0
407,AW00011406,Latoya Xu,69,50 And Above,New,2,4415,2207,1471,6,984,156,2013-02-09,3
408,AW00011407,Mario She,69,50 And Above,New,1,54,54,54,1,276,152,2013-06-23,0
409,AW00011408,Darren Gill,62,50 And Above,New,1,34,34,34,3,741,155,2013-03-05,0
410,AW00011409,Jacqueline Hayes,47,40-49,New,2,4444,2222,2222,5,1064,157,2013-01-28,2
411,AW00011410,Maurice Goel,NULL,50 And Above,New,2,4464,2232,1488,5,1019,156,2013-02-04,3
412,AW00011411,Devin Ross,67,50 And Above,New,1,38,38,38,3,633,150,2013-08-04,0
413,AW00011412,Sydney Bryant,67,50 And Above,VIP,4,9880,2470,429,11,1821,148,2013-10-11,23
414,AW00011413,Megan Stewart,67,50 And Above,VIP,4,7190,1797,287,11,2041,149,2013-09-05,25
415,AW00011414,Ian Richardson,67,50 And Above,VIP,4,7191,1797,287,10,1909,149,2013-09-15,25
416,AW00011415,Randy She,77,50 And Above,New,1,14,14,14,2,400,150,2013-08-16,0
417,AW00011416,Katrina Becker,76,50 And Above,New,3,4928,1642,821,5,722,153,2013-05-05,6
418,AW00011417,Lacey Zheng,76,50 And Above,VIP,7,11248,1606,865,17,2899,146,2013-12-15,13
419,AW00011418,Rafael Hu,76,50 And Above,New,1,40,40,40,2,535,146,2013-12-17,0
420,AW00011419,Kyle Scott,76,50 And Above,New,2,231,115,77,6,1470,152,2013-06-27,3
421,AW00011420,Jordan Turner,74,50 And Above,VIP,7,11200,1600,933,17,3252,147,2013-11-29,12
422,AW00011421,Amy Sun,74,50 And Above,VIP,4,9780,2445,425,4,424,148,2013-10-09,23
423,AW00011422,Dustin Deng,74,50 And Above,VIP,4,7075,1768,262,10,1792,147,2013-11-03,27
424,AW00011423,Jasmine Stewart,66,50 And Above,VIP,4,9905,2476,450,10,1826,148,2013-10-20,22
425,AW00011424,Pamela Garcia,62,50 And Above,New,1,44,44,44,2,411,154,2013-04-21,0
426,AW00011425,Ariana Gray,61,50 And Above,VIP,6,10528,1754,809,15,3044,146,2013-12-21,13
427,AW00011426,Kristopher Mehta,67,50 And Above,New,1,35,35,35,1,246,154,2013-04-09,0
428,AW00011427,Desiree Dominguez,67,50 And Above,VIP,4,9918,2479,450,9,1666,148,2013-10-20,22
429,AW00011428,Deanna Perez,67,50 And Above,VIP,4,9954,2488,452,12,2351,148,2013-10-22,22
430,AW00011429,Marco Lopez,68,50 And Above,VIP,6,10468,1744,872,17,3372,146,2013-12-24,12
431,AW00011430,Casey Yuan,69,50 And Above,New,1,85,85,85,2,492,155,2013-03-19,0
432,AW00011431,Bryant Garcia,52,50 And Above,VIP,4,9913,2478,472,11,2003,149,2013-09-30,21
433,AW00011432,Dominique Prasad,69,50 And Above,VIP,6,9330,1555,777,16,3044,146,2013-12-25,12
434,AW00011433,Maurice Shan,69,50 And Above,New,6,12914,2152,1434,13,2210,149,2013-09-14,9
435,AW00011434,Andre Lopez,64,50 And Above,New,2,70,35,70,4,931,151,2013-07-15,1
436,AW00011435,Robin Romero,71,50 And Above,New,1,35,35,35,1,244,145,2014-01-04,0
437,AW00011436,Taylor Cox,70,50 And Above,New,2,81,40,81,4,1109,152,2013-06-19,1
438,AW00011437,Alfredo Moreno,71,50 And Above,New,1,54,54,54,1,276,146,2013-12-19,0
439,AW00011438,Jenny Nara,71,50 And Above,New,1,35,35,35,1,244,156,2013-02-05,0
440,AW00011439,Janet Munoz,73,50 And Above,New,6,12488,2081,1135,14,2633,148,2013-10-20,11
441,AW00011440,Sergio Weber,73,50 And Above,New,1,78,78,78,2,511,155,2013-03-27,0
442,AW00011441,Erika Gomez,74,50 And Above,New,1,44,44,44,2,411,145,2014-01-08,0
443,AW00011442,Joseph Harris,73,50 And Above,New,1,35,35,35,1,244,149,2013-09-29,0
444,AW00011443,Grace Griffin,45,40-49,VIP,3,8235,2745,294,8,1514,148,2013-10-01,28
445,AW00011444,Tina Mehta,45,40-49,VIP,3,8136,2712,339,5,710,152,2013-06-02,24
446,AW00011445,Kari Kim,46,40-49,VIP,3,8098,2699,337,5,499,152,2013-06-28,24
447,AW00011446,Bethany Chander,46,40-49,VIP,3,8237,2745,343,7,1227,152,2013-06-21,24
448,AW00011447,Jennifer Roberts,46,40-49,VIP,3,8078,2692,351,6,850,153,2013-05-31,23
449,AW00011448,Kyle Patterson,46,40-49,VIP,3,8132,2710,338,7,1126,152,2013-06-21,24
450,AW00011449,Alvin Hu,46,40-49,VIP,3,8130,2710,338,7,1292,152,2013-06-24,24
451,AW00011450,Brett Mehta,45,40-49,VIP,3,8173,2724,340,9,1811,152,2013-06-17,24
452,AW00011451,Ruben MuΓö£ΓûÆoz,46,40-49,VIP,3,8250,2750,358,9,1643,152,2013-06-05,23
453,AW00011452,Erika Rubio,47,40-49,VIP,3,8183,2727,355,5,710,152,2013-06-12,23
454,AW00011453,Stanley Malhotra,42,40-49,VIP,3,8177,2725,355,6,952,152,2013-06-19,23
455,AW00011454,Melinda Navarro,47,40-49,VIP,3,8089,2696,351,4,528,152,2013-06-18,23
456,AW00011455,Ross Sanz,47,40-49,VIP,3,8142,2714,370,5,731,153,2013-05-31,22
457,AW00011456,Jon Gao,46,40-49,VIP,3,8224,2741,373,11,1990,153,2013-05-31,22
458,AW00011457,Jaime Gutierrez,48,40-49,VIP,3,8211,2737,357,10,1844,152,2013-06-01,23
459,AW00011458,Bianca Liu,48,40-49,New,3,97,32,9,7,1549,145,2014-01-18,10
460,AW00011459,Tasha Deng,48,40-49,VIP,3,8141,2713,353,5,795,152,2013-06-18,23
461,AW00011460,Melvin Chande,43,40-49,VIP,3,8137,2712,353,6,1107,152,2013-06-10,23
462,AW00011461,Victor Jimenez,49,40-49,VIP,3,8089,2696,337,4,527,151,2013-07-21,24
463,AW00011462,Laura Lin,49,40-49,VIP,3,8116,2705,338,5,794,151,2013-07-25,24
464,AW00011463,Alisha Beck,49,40-49,New,3,48,16,5,4,849,146,2013-12-13,9
465,AW00011464,Alejandro Huang,49,40-49,VIP,3,8128,2709,338,7,1166,151,2013-07-01,24
466,AW00011465,Louis Luo,50,50 And Above,VIP,3,8158,2719,339,4,571,151,2013-07-13,24
467,AW00011466,Grant Tang,49,40-49,New,3,90,30,30,7,1643,150,2013-08-21,3
468,AW00011467,Arturo Zheng,51,50 And Above,New,3,56,18,9,5,1017,145,2014-01-02,6
469,AW00011468,Jaclyn Andersen,46,40-49,VIP,3,6960,2320,290,4,531,150,2013-08-21,24
470,AW00011469,Edwin Raji,48,40-49,New,1,25,25,25,2,575,150,2013-08-09,0
471,AW00011470,Jay Suarez,47,40-49,Regular,2,4344,2172,334,2,244,156,2013-02-21,13
472,AW00011471,Latasha Suarez,47,40-49,New,1,54,54,54,1,278,153,2013-05-17,0
473,AW00011472,Kenneth Kumar,58,50 And Above,VIP,3,8165,2721,302,6,1031,148,2013-10-26,27
474,AW00011473,Grace Henderson,40,40-49,New,1,63,63,63,2,442,152,2013-06-02,0
475,AW00011474,Melvin Xu,41,40-49,New,1,49,49,49,3,809,149,2013-09-26,0
476,AW00011475,Cesar Subram,42,40-49,New,1,69,69,69,4,986,154,2013-04-23,0
477,AW00011476,Erika Navarro,46,40-49,New,1,54,54,54,1,275,147,2013-11-01,0
478,AW00011477,Tristan Hughes,42,40-49,New,1,35,35,35,1,246,149,2013-09-25,0
479,AW00011478,Billy Hernandez,42,40-49,New,1,54,54,54,1,278,154,2013-04-19,0
480,AW00011479,Darryl Wu,48,40-49,New,3,4970,1656,994,9,1773,153,2013-05-24,5
481,AW00011480,Colleen Ma,42,40-49,New,3,4935,1645,705,7,1170,151,2013-07-25,7
482,AW00011481,Erica Hu,48,40-49,Regular,3,4978,1659,331,6,1023,154,2013-04-21,15
483,AW00011482,Adrienne Torres,48,40-49,VIP,3,8143,2714,339,5,822,149,2013-09-10,24
484,AW00011483,Calvin Chande,43,40-49,New,3,4966,1655,709,4,622,151,2013-07-19,7
485,AW00011484,Erick Sai,43,40-49,Regular,3,4985,1661,356,6,1005,155,2013-03-30,14
486,AW00011485,Donald Chandra,48,40-49,VIP,3,7049,2349,293,7,1221,149,2013-09-12,24
487,AW00011486,Ariana Rogers,44,40-49,New,1,35,35,35,1,244,147,2013-11-24,0
488,AW00011487,Morgan Jones,49,40-49,New,1,54,54,54,1,275,146,2013-12-15,0
489,AW00011488,Jermaine Lopez,49,40-49,VIP,3,8090,2696,367,5,714,150,2013-08-30,22
490,AW00011489,Deborah Goel,50,50 And Above,VIP,3,8127,2709,353,7,1095,149,2013-09-28,23
491,AW00011490,Danny Rubio,50,50 And Above,New,1,54,54,54,1,277,154,2013-04-04,0
492,AW00011491,Andre Perez,44,40-49,VIP,3,8158,2719,370,7,1219,149,2013-09-07,22
493,AW00011492,Terrence Chander,44,40-49,Regular,2,4404,2202,367,3,488,156,2013-02-19,12
494,AW00011493,Dawn Wu,50,50 And Above,VIP,3,6959,2319,316,6,931,149,2013-09-12,22
495,AW00011494,Jimmy Gutierrez,50,50 And Above,VIP,3,6974,2324,332,5,821,149,2013-09-30,21
496,AW00011495,Francis Jimenez,49,40-49,New,1,14,14,14,2,400,148,2013-10-26,0
497,AW00011496,Gary Ortega,50,50 And Above,VIP,3,7014,2338,292,7,1050,147,2013-11-05,24
498,AW00011497,Katrina Nath,45,40-49,New,1,35,35,35,1,246,147,2013-11-04,0
499,AW00011498,Arturo Sun,47,40-49,New,16,560,35,50,30,7641,145,2014-01-09,11
500,AW00011499,Pedro Vance,46,40-49,New,2,192,96,96,6,1434,152,2013-06-29,2
501,AW00011500,Sarah Simmons,46,40-49,Regular,16,653,40,54,30,7698,145,2014-01-10,12
502,AW00011501,Brandy Chandra,45,40-49,New,16,871,54,87,33,8447,145,2014-01-22,10
503,AW00011502,Jared Peterson,46,40-49,Regular,16,1020,63,85,42,10564,145,2014-01-27,12
504,AW00011503,Dennis Wu,90,50 And Above,New,2,61,30,8,3,778,146,2013-12-08,7
505,AW00011504,Jordan Baker,90,50 And Above,New,2,44,22,44,4,1091,153,2013-05-03,0
506,AW00011505,Jasmine Powell,54,50 And Above,New,16,845,52,84,36,9153,146,2013-12-24,10
507,AW00011506,Nicholas Brown,55,50 And Above,New,16,748,46,74,36,9107,145,2014-01-22,10
508,AW00011507,Isabella Russell,54,50 And Above,New,16,651,40,59,31,7918,145,2014-01-20,11
509,AW00011508,Elizabeth Wilson,54,50 And Above,New,2,77,38,77,4,1076,153,2013-05-14,0
510,AW00011509,Roger Harui,62,50 And Above,New,1,196,196,196,3,824,151,2013-07-29,0
511,AW00011510,Seth Roberts,67,50 And Above,New,5,257,51,28,16,4015,146,2013-12-26,9
512,AW00011511,Caleb Perry,62,50 And Above,New,1,35,35,35,1,284,155,2013-03-13,0
513,AW00011512,Natalie Campbell,50,50 And Above,New,1,2320,2320,2320,1,125,146,2013-12-28,0
514,AW00011513,Alyssa Howard,61,50 And Above,New,1,863,863,863,5,1170,152,2013-06-08,0
515,AW00011514,Dalton Diaz,61,50 And Above,New,1,40,40,40,2,573,152,2013-06-24,0
516,AW00011515,Shannon Huang,67,50 And Above,VIP,2,5930,2965,296,4,558,154,2013-04-20,20
517,AW00011516,Mya Gonzales,50,50 And Above,VIP,2,5915,2957,281,5,973,152,2013-06-16,21
518,AW00011517,Katherine Bryant,67,50 And Above,New,2,101,50,50,5,1311,150,2013-08-23,2
519,AW00011518,Edward Washington,66,50 And Above,New,2,82,41,82,6,1284,147,2013-11-11,1
520,AW00011519,Jerome Navarro,66,50 And Above,New,16,756,47,75,36,9364,145,2014-01-11,10
521,AW00011520,Jada Morgan,66,50 And Above,New,16,822,51,74,32,8073,145,2014-01-19,11
522,AW00011521,Ariana Peterson,49,40-49,New,2,44,22,5,4,1091,147,2013-11-07,8
523,AW00011522,Christian Hughes,54,50 And Above,VIP,2,5888,2944,346,4,539,156,2013-02-01,17
